INFO  - 2022-03-03 15:38:34.454; utils.log; START=StudentChangePassword--------------------------------------------------------------
INFO  - 2022-04-13 10:34:08.028; utils.log; Open Jobs Menu  Clicked
INFO  - 2022-04-13 10:34:10.241; utils.log; Job Title entered into Search Box
INFO  - 2022-04-13 10:34:12.390; utils.log; Search Button  Clicked
INFO  - 2022-04-13 10:34:14.457; utils.log; Job Searched was found
INFO  - 2022-04-13 10:34:14.547; utils.log; Jobs Selected
INFO  - 2022-04-13 10:34:17.662; utils.log; Recommended TAB Selected
INFO  - 2022-04-13 10:34:21.908; utils.log; Applied TAB Selected
INFO  - 2022-04-13 10:35:19.317; utils.log; END=FAILED
INFO  - 2022-04-13 10:37:15.434; utils.log; START=CandidateProcessingInterviewTAB--------------------------------------------------------------
INFO  - 2022-04-13 10:37:16.129; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:37:19.940; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:37:21.932; utils.log; Test Execution Started On  Alpha
INFO  - 2022-04-13 10:37:28.233; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-04-13 10:37:30.317; utils.log; Employer Login Successful
INFO  - 2022-04-13 10:37:34.539; utils.log; Dropdown  Clicked
INFO  - 2022-04-13 10:37:36.596; utils.log; Jobs Menu  Clicked
INFO  - 2022-04-13 10:37:38.651; utils.log; Open Menu  Clicked
INFO  - 2022-04-13 10:37:40.839; utils.log; Job Title entered into Search Box
INFO  - 2022-04-13 10:37:42.939; utils.log; Search Button  Clicked
INFO  - 2022-04-13 10:37:45.007; utils.log; Job Searched was found
INFO  - 2022-04-13 10:37:45.066; utils.log; Jobs Selected
INFO  - 2022-04-13 10:37:55.189; utils.log; Favorite TAB   Clicked 
INFO  - 2022-04-13 10:37:59.237; utils.log; Favorite TAB   Clicked 
INFO  - 2022-04-13 10:38:01.312; utils.log; CheckBox  Clicked to select a Talent 
INFO  - 2022-04-13 10:38:03.376; utils.log; Actions Buttons  Clicked
INFO  - 2022-04-13 10:38:05.442; utils.log; Candidate Selected for Interview 
INFO  - 2022-04-13 10:38:07.982; utils.log; Interviewing TAB  Clicked
INFO  - 2022-04-13 10:38:10.057; utils.log; CheckBox  Clicked to select a Talent 
INFO  - 2022-04-13 10:38:12.108; utils.log; Actions Buttons  Clicked
INFO  - 2022-04-13 10:38:14.164; utils.log; All Actions Options Available on the Interview TAB
INFO  - 2022-04-13 10:38:14.165; utils.log; End TEST-------------------------- CandidateProcessingInterviewTAB------------------------
INFO  - 2022-04-13 10:38:14.165; utils.log; END=PASSED
INFO  - 2022-04-13 10:38:15.496; utils.log; START=CandidateProcessingHiredTAB--------------------------------------------------------------
INFO  - 2022-04-13 10:38:15.636; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:38:17.534; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:38:19.883; utils.log; Test Execution Started On  Alpha
INFO  - 2022-04-13 10:38:26.313; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-04-13 10:38:28.334; utils.log; Employer Login Successful
INFO  - 2022-04-13 10:38:32.547; utils.log; Dropdown  Clicked
INFO  - 2022-04-13 10:38:34.602; utils.log; Jobs Menu  Clicked
INFO  - 2022-04-13 10:38:36.655; utils.log; Open Menu  Clicked
INFO  - 2022-04-13 10:38:38.814; utils.log; Job Title entered into Search Box
INFO  - 2022-04-13 10:38:40.868; utils.log; Search Button  Clicked
INFO  - 2022-04-13 10:38:42.903; utils.log; Job Searched was found
INFO  - 2022-04-13 10:38:42.947; utils.log; Jobs Selected
INFO  - 2022-04-13 10:38:53.028; utils.log; Favorite TAB   Clicked 
INFO  - 2022-04-13 10:38:57.122; utils.log; CheckBox  Clicked to select a Talent 
INFO  - 2022-04-13 10:38:59.188; utils.log; Actions Buttons  Clicked
INFO  - 2022-04-13 10:39:01.258; utils.log; Send Offer Action  Clicked
INFO  - 2022-04-13 10:39:03.352; utils.log; CheckBox  Clicked to select a Talent 
INFO  - 2022-04-13 10:39:05.392; utils.log; Actions Buttons  Clicked
INFO  - 2022-04-13 10:39:07.909; utils.log; Candidate Moved to Hired TABS
INFO  - 2022-04-13 10:39:10.000; utils.log; CheckBox  Clicked to select a Talent 
INFO  - 2022-04-13 10:39:12.052; utils.log; Actions Buttons  Clicked
INFO  - 2022-04-13 10:39:14.099; utils.log; All Actions Options Available on the Hired TAB
INFO  - 2022-04-13 10:39:14.099; utils.log; End TEST-------------------------- CandidateProcessingHiredTAB------------------------
INFO  - 2022-04-13 10:39:14.099; utils.log; END=PASSED
INFO  - 2022-04-13 10:39:15.226; utils.log; START=CandidateProcessingFilters--------------------------------------------------------------
INFO  - 2022-04-13 10:39:15.367; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:39:16.994; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:39:19.686; utils.log; Test Execution Started On  Alpha
INFO  - 2022-04-13 10:39:25.748; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-04-13 10:39:27.772; utils.log; Employer Login Successful
INFO  - 2022-04-13 10:39:31.990; utils.log; Dropdown  Clicked
INFO  - 2022-04-13 10:39:34.047; utils.log; Jobs Menu  Clicked
INFO  - 2022-04-13 10:39:36.098; utils.log; Open Menu  Clicked
INFO  - 2022-04-13 10:39:38.200; utils.log; Job Title entered into Search Box
INFO  - 2022-04-13 10:39:40.259; utils.log; Search Button  Clicked
INFO  - 2022-04-13 10:39:42.293; utils.log; Job Searched was found
INFO  - 2022-04-13 10:39:42.350; utils.log; Jobs Selected
INFO  - 2022-04-13 10:39:47.480; utils.log; Recommended TAB Selected
INFO  - 2022-04-13 10:39:50.568; utils.log; Show Filter Selected
INFO  - 2022-04-13 10:39:52.872; utils.log; First Name entered
INFO  - 2022-04-13 10:39:53.006; utils.log; Apply Filter Button Clicked 
INFO  - 2022-04-13 10:39:55.070; utils.log; Name filtered successfully
INFO  - 2022-04-13 10:40:37.136; utils.log; END=FAILED
INFO  - 2022-04-13 10:40:38.566; utils.log; START=CandidateProcessingOfferSentTAB--------------------------------------------------------------
INFO  - 2022-04-13 10:40:38.628; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:40:40.406; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:40:43.238; utils.log; Test Execution Started On  Alpha
INFO  - 2022-04-13 10:40:49.328; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-04-13 10:40:51.361; utils.log; Employer Login Successful
INFO  - 2022-04-13 10:40:55.552; utils.log; Dropdown  Clicked
INFO  - 2022-04-13 10:40:57.607; utils.log; Jobs Menu  Clicked
INFO  - 2022-04-13 10:40:59.655; utils.log; Open Menu  Clicked
INFO  - 2022-04-13 10:41:01.757; utils.log; Job Title entered into Search Box
INFO  - 2022-04-13 10:41:03.809; utils.log; Search Button  Clicked
INFO  - 2022-04-13 10:41:05.840; utils.log; Job Searched was found
INFO  - 2022-04-13 10:41:05.883; utils.log; Jobs Selected
INFO  - 2022-04-13 10:41:15.983; utils.log; Favorite TAB   Clicked 
INFO  - 2022-04-13 10:41:20.029; utils.log; Favorite TAB   Clicked 
INFO  - 2022-04-13 10:41:22.094; utils.log; CheckBox  Clicked to select a Talent 
INFO  - 2022-04-13 10:41:24.154; utils.log; Actions Buttons  Clicked
INFO  - 2022-04-13 10:41:26.216; utils.log; Send Offer Action  Clicked
INFO  - 2022-04-13 10:41:28.294; utils.log; Send Offer Action  Clicked
INFO  - 2022-04-13 10:41:30.368; utils.log; CheckBox  Clicked to select a Talent 
INFO  - 2022-04-13 10:41:32.419; utils.log; Actions Buttons  Clicked
INFO  - 2022-04-13 10:41:34.474; utils.log; All Actions Options Available on the Send Offer TAB
INFO  - 2022-04-13 10:41:34.475; utils.log; End TEST-------------------------- CandidateProcessingOfferSentTAB------------------------
INFO  - 2022-04-13 10:41:34.475; utils.log; END=PASSED
INFO  - 2022-04-13 10:41:35.417; utils.log; START=CandidateProcessingRejectedTAB--------------------------------------------------------------
INFO  - 2022-04-13 10:41:35.501; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:41:37.282; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:41:39.784; utils.log; Test Execution Started On  Alpha
INFO  - 2022-04-13 10:41:46.043; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-04-13 10:41:48.065; utils.log; Employer Login Successful
INFO  - 2022-04-13 10:41:52.257; utils.log; Dropdown  Clicked
INFO  - 2022-04-13 10:41:54.311; utils.log; Jobs Menu  Clicked
INFO  - 2022-04-13 10:41:56.373; utils.log; Open Menu  Clicked
INFO  - 2022-04-13 10:41:58.488; utils.log; Job Title entered into Search Box
INFO  - 2022-04-13 10:42:00.553; utils.log; Search Button  Clicked
INFO  - 2022-04-13 10:42:02.588; utils.log; Job Searched was found
INFO  - 2022-04-13 10:42:02.631; utils.log; Jobs Selected
INFO  - 2022-04-13 10:42:12.729; utils.log; Favorite TAB   Clicked 
INFO  - 2022-04-13 10:42:16.837; utils.log; Favorite TAB   Clicked 
INFO  - 2022-04-13 10:42:18.927; utils.log; CheckBox  Clicked to select a Talent 
INFO  - 2022-04-13 10:42:20.997; utils.log; Actions Buttons  Clicked
INFO  - 2022-04-13 10:42:25.072; utils.log; Send Offer Action  Clicked
INFO  - 2022-04-13 10:42:29.189; utils.log; Send Offer Action  Clicked
INFO  - 2022-04-13 10:42:31.258; utils.log; CheckBox  Clicked to select a Talent 
INFO  - 2022-04-13 10:42:33.308; utils.log; Actions Buttons  Clicked
INFO  - 2022-04-13 10:42:35.882; utils.log; Candidate Moved to Rejected TAB
INFO  - 2022-04-13 10:42:39.977; utils.log; Rejected TAB Clicked
INFO  - 2022-04-13 10:42:40.055; utils.log; CheckBox  Clicked to select a Talent 
INFO  - 2022-04-13 10:42:44.118; utils.log; Actions Buttons  Clicked
INFO  - 2022-04-13 10:42:46.172; utils.log; All Actions Options Available on the Rejected TAB
INFO  - 2022-04-13 10:42:46.173; utils.log; End TEST-------------------------- CandidateProcessingRejectedTAB------------------------
INFO  - 2022-04-13 10:42:46.173; utils.log; END=PASSED
INFO  - 2022-04-13 10:42:47.203; utils.log; START=CandidateProcessingProposedTAB--------------------------------------------------------------
INFO  - 2022-04-13 10:42:47.314; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:42:49.048; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:42:51.886; utils.log; Test Execution Started On  Alpha
INFO  - 2022-04-13 10:42:58.048; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-04-13 10:43:00.068; utils.log; Employer Login Successful
INFO  - 2022-04-13 10:43:04.264; utils.log; Dropdown  Clicked
INFO  - 2022-04-13 10:43:06.321; utils.log; Jobs Menu  Clicked
INFO  - 2022-04-13 10:43:08.389; utils.log; Open Menu  Clicked
INFO  - 2022-04-13 10:43:10.515; utils.log; Job Title entered into Search Box
INFO  - 2022-04-13 10:43:12.581; utils.log; Search Button  Clicked
INFO  - 2022-04-13 10:43:14.630; utils.log; Job Searched was found
INFO  - 2022-04-13 10:43:14.685; utils.log; Jobs Selected
INFO  - 2022-04-13 10:43:17.810; utils.log; Proposed TAB Selected
INFO  - 2022-04-13 10:43:20.899; utils.log; CheckBox  Clicked to select a Talent 
INFO  - 2022-04-13 10:43:22.964; utils.log; Actions Buttons  Clicked
INFO  - 2022-04-13 10:43:24.981; utils.log; No Actions Available for Proposed Jobs
INFO  - 2022-04-13 10:43:24.981; utils.log; End TEST-------------------------- CandidateProcessingProposedTAB------------------------
INFO  - 2022-04-13 10:43:24.982; utils.log; END=PASSED
INFO  - 2022-04-13 10:43:26.057; utils.log; START=CandidateProcessingRecommended--------------------------------------------------------------
INFO  - 2022-04-13 10:43:26.162; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:43:27.811; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:43:30.258; utils.log; Test Execution Started On  Alpha
INFO  - 2022-04-13 10:43:36.439; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-04-13 10:43:38.462; utils.log; Employer Login Successful
INFO  - 2022-04-13 10:43:42.624; utils.log; Dropdown  Clicked
INFO  - 2022-04-13 10:43:44.684; utils.log; Jobs Menu  Clicked
INFO  - 2022-04-13 10:43:46.734; utils.log; Open Menu  Clicked
INFO  - 2022-04-13 10:43:48.881; utils.log; Job Title entered into Search Box
INFO  - 2022-04-13 10:43:50.938; utils.log; Search Button  Clicked
INFO  - 2022-04-13 10:43:52.975; utils.log; Job Searched was found
INFO  - 2022-04-13 10:43:53.016; utils.log; Jobs Selected
INFO  - 2022-04-13 10:44:03.143; utils.log; Recommended TAB Selected
INFO  - 2022-04-13 10:44:08.222; utils.log; CheckBox  Clicked to select a Talent 
INFO  - 2022-04-13 10:44:10.305; utils.log; Actions Buttons  Clicked
INFO  - 2022-04-13 10:44:12.421; utils.log; Propose  Button   Clicked 
INFO  - 2022-04-13 10:45:14.458; utils.log; END=FAILED
INFO  - 2022-04-19 06:18:57.533; utils.log; START=CandidateProcessingAppliedTAB--------------------------------------------------------------
INFO  - 2022-04-19 06:18:58.696; utils.log; Chrome browser is Selected 
INFO  - 2022-04-19 06:19:03.219; utils.log; Chrome browser is Selected 
INFO  - 2022-04-19 06:19:05.915; utils.log; Test Execution Started On  Alpha
INFO  - 2022-04-19 06:19:13.342; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-04-19 06:19:16.062; utils.log; Employer Login Successful
INFO  - 2022-04-19 06:19:20.290; utils.log; Dropdown  Clicked
INFO  - 2022-04-19 06:19:22.387; utils.log; Jobs Menu  Clicked
INFO  - 2022-04-19 06:19:24.435; utils.log; Open Jobs Menu  Clicked
INFO  - 2022-04-19 06:19:26.605; utils.log; Job Title entered into Search Box
INFO  - 2022-04-19 06:19:28.717; utils.log; Search Button  Clicked
INFO  - 2022-04-19 06:19:30.810; utils.log; Job Searched was found
INFO  - 2022-04-19 06:19:30.870; utils.log; Jobs Selected
INFO  - 2022-04-19 06:20:13.927; utils.log; END=FAILED
INFO  - 2022-07-20 15:19:53.141; utils.log; START=ViewEmployerJobs--------------------------------------------------------------
INFO  - 2022-07-20 15:19:53.851; utils.log; Chrome browser is Selected 
INFO  - 2022-07-20 15:22:05.935; utils.log; START=AddEmployerLocation--------------------------------------------------------------
INFO  - 2022-07-20 15:22:06.763; utils.log; Chrome browser is Selected 
INFO  - 2022-07-20 15:22:10.173; utils.log; Chrome browser is Selected 
INFO  - 2022-07-20 15:22:35.561; utils.log; Test Execution Started On  Alpha
INFO  - 2022-07-20 15:22:41.201; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-07-20 15:22:44.746; utils.log; Employer Login Successful
INFO  - 2022-07-20 15:22:49.936; utils.log; Employer Profile Menu Clicked
INFO  - 2022-07-20 15:22:54.137; utils.log; Location Menu Selected
INFO  - 2022-07-20 15:22:56.270; utils.log; Add New location  Clicked
INFO  - 2022-07-20 15:23:05.048; utils.log; Title Address, City , Country and Address Entered
INFO  - 2022-07-20 15:23:05.124; utils.log; Add Button Clicked
INFO  - 2022-07-20 15:23:07.212; utils.log; Location Was Created Succesfully 
INFO  - 2022-07-20 15:23:07.212; utils.log; End TEST-------------------------- EMPAddEmployerLocation------------------------
INFO  - 2022-07-20 15:23:07.213; utils.log; END=PASSED
INFO  - 2022-09-21 08:17:07.052; utils.log; START=AddEmployerLocation--------------------------------------------------------------
INFO  - 2022-09-21 08:17:07.763; utils.log; Chrome browser is Selected 
INFO  - 2022-09-21 08:19:42.277; utils.log; START=AddEmployerLocation--------------------------------------------------------------
INFO  - 2022-09-21 08:19:42.960; utils.log; Chrome browser is Selected 
INFO  - 2022-09-21 08:19:45.853; utils.log; Chrome browser is Selected 
INFO  - 2022-09-21 08:19:48.038; utils.log; Test Execution Started On  Alpha
INFO  - 2022-09-21 08:19:54.355; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-09-21 08:19:56.368; utils.log; Employer Login Successful
INFO  - 2022-09-21 08:19:59.335; utils.log; Employer Profile Menu Clicked
INFO  - 2022-09-21 08:20:03.427; utils.log; Location Menu Selected
INFO  - 2022-09-21 08:20:05.592; utils.log; Add New location  Clicked
INFO  - 2022-09-21 08:20:14.407; utils.log; Title Address, City , Country and Address Entered
INFO  - 2022-09-21 08:20:14.474; utils.log; Add Button Clicked
INFO  - 2022-09-21 08:20:16.537; utils.log; Location Was Created Succesfully 
INFO  - 2022-09-21 08:20:16.537; utils.log; End TEST-------------------------- EMPAddEmployerLocation------------------------
INFO  - 2022-09-21 08:20:16.538; utils.log; END=PASSED
WARN  - 2022-09-21 08:20:17.572; org.asynchttpclient.netty.handler.WebSocketHandler; onError
java.net.SocketException: Connection reset
	at java.base/sun.nio.ch.SocketChannelImpl.throwConnectionReset(SocketChannelImpl.java:394)
	at java.base/sun.nio.ch.SocketChannelImpl.read(SocketChannelImpl.java:426)
	at io.netty.buffer.PooledByteBuf.setBytes(PooledByteBuf.java:253)
	at io.netty.buffer.AbstractByteBuf.writeBytes(AbstractByteBuf.java:1132)
	at io.netty.channel.socket.nio.NioSocketChannel.doReadBytes(NioSocketChannel.java:350)
	at io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:151)
	at io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:719)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:655)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeys(NioEventLoop.java:581)
	at io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:493)
	at io.netty.util.concurrent.SingleThreadEventExecutor$4.run(SingleThreadEventExecutor.java:986)
	at io.netty.util.internal.ThreadExecutorMap$2.run(ThreadExecutorMap.java:74)
	at io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30)
	at java.base/java.lang.Thread.run(Thread.java:833)
INFO  - 2022-10-03 16:29:52.886; utils.log; START=AddEmployerLocation--------------------------------------------------------------
INFO  - 2022-10-03 16:29:53.819; utils.log; Chrome browser is Selected 
INFO  - 2022-10-03 16:29:57.021; utils.log; Chrome browser is Selected 
INFO  - 2022-10-03 16:29:59.148; utils.log; Test Execution Started On  Alpha
INFO  - 2022-10-03 16:30:05.520; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-10-03 16:30:07.557; utils.log; Employer Login Successful
INFO  - 2022-10-03 16:30:10.392; utils.log; Employer Profile Menu Clicked
INFO  - 2022-10-03 16:30:14.470; utils.log; Location Menu Selected
INFO  - 2022-10-03 16:30:16.568; utils.log; Add New location  Clicked
INFO  - 2022-10-03 16:30:25.614; utils.log; Title Address, City , Country and Address Entered
INFO  - 2022-10-03 16:30:25.679; utils.log; Add Button Clicked
INFO  - 2022-10-03 16:30:27.742; utils.log; Location Was Created Succesfully 
INFO  - 2022-10-03 16:30:27.743; utils.log; End TEST-------------------------- EMPAddEmployerLocation------------------------
INFO  - 2022-10-03 16:30:27.744; utils.log; END=PASSED
